Date,High,Low,Open,Close,Volume,Adj Close
2006-12-13,3.1810715198516846,3.112499952316284,3.141071319580078,3.1803572177886963,857052000,2.7212586402893066
2006-12-14,3.2142856121063232,3.1521427631378174,3.1803572177886963,3.1624999046325684,832330800,2.7059788703918457
2006-12-15,3.1864285469055176,3.1189286708831787,3.179285764694214,3.132857084274292,739939200,2.680615186691284
2006-12-18,3.142857074737549,3.021071434020996,3.129642963409424,3.052500009536743,721576800,2.6118574142456055
2006-12-19,3.0957143306732178,2.9864284992218018,3.026071310043335,3.0824999809265137,911405600,2.637525796890259
2006-12-20,3.0953571796417236,3.026428461074829,3.08821439743042,3.0271427631378174,567691600,2.5901598930358887
2006-12-21,3.0528571605682373,2.9357142448425293,3.0250000953674316,2.960714340209961,903599200,2.5333211421966553
2006-12-22,3.0014286041259766,2.914285659790039,2.9807143211364746,2.9357142448425293,613303600,2.511930227279663
2006-12-26,2.9489285945892334,2.8889286518096924,2.9339284896850586,2.911071538925171,490688800,2.4908447265625
2006-12-27,2.9285714626312256,2.741785764694214,2.7910714149475098,2.911428689956665,1935754800,2.4911506175994873
2006-12-28,2.9017856121063232,2.8446428775787354,2.865000009536743,2.888214349746704,1119876800,2.471287488937378
2006-12-29,3.049999952316284,2.977142810821533,2.9982142448425293,3.0299999713897705,1076429200,2.5926051139831543
2007-01-03,3.0921428203582764,2.924999952316284,3.0817856788635254,2.9928572177886963,1238319600,2.5608248710632324
2007-01-04,3.0696427822113037,2.9935715198516846,3.0017857551574707,3.0592856407165527,847260400,2.617663860321045
2007-01-05,3.078571319580078,3.0142858028411865,3.0632143020629883,3.0374999046325684,834741600,2.59902286529541
2007-01-08,3.0903570652008057,3.0457143783569336,3.069999933242798,3.052500009536743,797106800,2.6118574142456055
2007-01-09,3.320714235305786,3.0410714149475098,3.0875000953674316,3.3060715198516846,3349298400,2.828824996948242
2007-01-10,3.4928572177886963,3.3375000953674316,3.3839285373687744,3.4642856121063232,2952880000,2.964200019836426
2007-01-11,3.4564285278320312,3.3964285850524902,3.4264285564422607,3.421428680419922,1440252800,2.9275290966033936
2007-01-12,3.3949999809265137,3.3296427726745605,3.3782143592834473,3.3792858123779297,1312690400,2.8914709091186523
2007-01-16,3.4732143878936768,3.408928632736206,3.417142868041992,3.4678571224212646,1244076400,2.9672555923461914
2007-01-17,3.4857141971588135,3.3864285945892334,3.484285831451416,3.391071319580078,1646260000,2.901554584503174
2007-01-18,3.289642810821533,3.1803572177886963,3.289285659790039,3.1810715198516846,2364605600,2.7218687534332275
2007-01-19,3.2017858028411865,3.1471428871154785,3.1653571128845215,3.1607143878936768,1364473600,2.7044506072998047
2007-01-22,3.1842856407165527,3.0589284896850586,3.1835713386535645,3.099642753601074,1454026000,2.6521947383880615
2007-01-23,3.125357151031494,3.0539286136627197,3.0617856979370117,3.0607142448425293,1207424400,2.6188864707946777
2007-01-24,3.112499952316284,3.0742857456207275,3.0957143306732178,3.096428632736206,927813600,2.649444818496704
2007-01-25,3.1607143878936768,3.072499990463257,3.1110713481903076,3.080357074737549,905973600,2.635693311691284
2007-01-26,3.120357036590576,3.0353572368621826,3.1110713481903076,3.049285650253296,986874000,2.6091067790985107
2007-01-29,3.0946428775787354,3.054642915725708,3.0821428298950195,3.0692856311798096,901664400,2.6262197494506836
2007-01-30,3.088928461074829,3.044642925262451,3.0867857933044434,3.0553572177886963,577970400,2.614301919937134
2007-01-31,3.0714285373687744,3.012500047683716,3.030714273452759,3.0617856979370117,856069200,2.6198031902313232
2007-02-01,3.081071376800537,3.026428461074829,3.0796427726745605,3.026428461074829,664342000,2.589550256729126
2007-02-02,3.044642925262451,2.989285707473755,3.0042858123779297,3.0267856121063232,621530000,2.589855194091797
2007-02-05,3.043928623199463,2.997857093811035,3.010714292526245,2.997857093811035,578852400,2.5651028156280518
2007-02-06,3.0167856216430664,2.9592857360839844,3.016071319580078,3.005357027053833,864393600,2.5715198516845703
2007-02-07,3.0850000381469727,2.983928680419922,3.0171427726745605,3.0767858028411865,1066825200,2.6326370239257812
2007-02-08,3.0896427631378174,3.0503571033477783,3.0510714054107666,3.077857255935669,679030800,2.633554458618164
2007-02-09,3.078571319580078,2.9717857837677,3.067142963409424,2.973928689956665,860540800,2.544628858566284
2007-02-12,3.042142868041992,2.986785650253296,3.015357255935669,3.031428575515747,724071600,2.5938282012939453
2007-02-13,3.0460715293884277,3.010714292526245,3.041428565979004,3.0250000953674316,580986000,2.5883264541625977
2007-02-14,3.0585713386535645,3.020357131958008,3.0225000381469727,3.046428680419922,507981600,2.6066629886627197
2007-02-15,3.057857036590576,3.0278570652008057,3.0514285564422607,3.0432143211364746,363661200,2.6039116382598877
2007-02-16,3.0503571033477783,3.023571491241455,3.044642925262451,3.0296428203582764,399868000,2.592299699783325
2007-02-20,3.0771429538726807,3.005714178085327,3.023214340209961,3.067857027053833,617702400,2.624997615814209
2007-02-21,3.1960713863372803,3.069999933242798,3.070714235305786,3.1857142448425293,1155313600,2.7258410453796387
2007-02-22,3.2432143688201904,3.16178560256958,3.2428572177886963,3.1967856884002686,838224800,2.735314130783081
2007-02-23,3.226428508758545,3.1732141971588135,3.1842856407165527,3.1810715198516846,517893600,2.7218687534332275
2007-02-26,3.2142856121063232,3.1289286613464355,3.208571434020996,3.161071538925171,615848800,2.704756498336792
2007-02-27,3.109999895095825,2.978928565979004,3.0821428298950195,2.997499942779541,1145813200,2.5647971630096436
2007-02-28,3.057142972946167,2.9642856121063232,2.9642856121063232,3.0217857360839844,919475200,2.5855772495269775
2007-03-01,3.153928518295288,2.9910714626312256,3.0010714530944824,3.109285831451416,1415528800,2.6604456901550293
2007-03-02,3.1264286041259766,3.0432143211364746,3.098928689956665,3.0503571033477783,860000400,2.6100239753723145
2007-03-05,3.1660714149475098,3.062857151031494,3.067500114440918,3.082857131958008,838899600,2.6378321647644043
2007-03-06,3.153928518295288,3.1214284896850586,3.135714292526245,3.1496429443359375,723186800,2.694977283477783
2007-03-07,3.177500009536743,3.1232142448425293,3.1446428298950195,3.132857084274292,626284400,2.680615186691284
2007-03-08,3.1685714721679688,3.1235713958740234,3.163928508758545,3.142857074737549,511011200,2.6891708374023438
2007-03-09,3.1732141971588135,3.1214284896850586,3.171428680419922,3.1417856216430664,451836000,2.688253879547119
2007-03-12,3.213928461074829,3.1424999237060547,3.145357131958008,3.2096428871154785,729408400,2.7463159561157227
2007-03-13,3.2357141971588135,3.1571428775787354,3.193214178085327,3.1571428775787354,867890800,2.701394557952881
2007-03-14,3.2142856121063232,3.140000104904175,3.164285659790039,3.2142856121063232,796586000,2.750288724899292
2007-03-15,3.227142810821533,3.189642906188965,3.212857246398926,3.1989285945892334,559498800,2.7371487617492676
2007-03-16,3.213928461074829,3.190000057220459,3.197857141494751,3.1996428966522217,571704000,2.7377591133117676
2007-03-19,3.2696428298950195,3.1996428966522217,3.2228572368621826,3.254642963409424,712961200,2.784820556640625
2007-03-20,3.2799999713897705,3.252142906188965,3.262500047683716,3.2671427726745605,488916400,2.795515537261963
2007-03-21,3.357142925262451,3.273214340209961,3.2853572368621826,3.3524999618530273,686896000,2.8685507774353027
2007-03-22,3.369999885559082,3.3214285373687744,3.3475000858306885,3.3557143211364746,561492400,2.8713009357452393
2007-03-23,3.359642744064331,3.3321428298950195,3.3339285850524902,3.3399999141693115,450884000,2.8578555583953857
2007-03-26,3.424999952316284,3.3321428298950195,3.356785774230957,3.4232141971588135,864987200,2.9290571212768555
2007-03-27,3.458214282989502,3.392857074737549,3.4182143211364746,3.4092857837677,932052800,2.9171392917633057
2007-03-28,3.4071428775787354,3.3267858028411865,3.3885715007781982,3.3299999237060547,942337200,2.8492989540100098
2007-03-29,3.3639285564422607,3.293928623199463,3.3639285564422607,3.3482143878936768,725723600,2.864884376525879
2007-03-30,3.3814284801483154,3.3125,3.367142915725708,3.318214178085327,600558000,2.839214563369751
2007-04-02,3.3660714626312256,3.3221428394317627,3.36214280128479,3.3446428775787354,501992400,2.861828088760376
2007-04-03,3.401071310043335,3.348571538925171,3.36214280128479,3.375,583934400,2.887803316116333
2007-04-04,3.397857189178467,3.361785650253296,3.390714168548584,3.366785764694214,476784000,2.8807742595672607
2007-04-05,3.3814284801483154,3.3399999141693115,3.3614284992218018,3.3814284801483154,355516000,2.893303871154785
2007-04-09,3.403571367263794,3.322857141494751,3.400357246398926,3.3446428775787354,413341600,2.861828088760376
2007-04-10,3.3664286136627197,3.336071491241455,3.3453571796417236,3.3660714626312256,352466800,2.8801639080047607
2007-04-11,3.3553571701049805,3.297499895095825,3.3535714149475098,3.306785821914673,549018400,2.8294360637664795
2007-04-12,3.296785831451416,3.240000009536743,3.287142753601074,3.2925000190734863,656675600,2.8172121047973633
2007-04-13,3.2642858028411865,3.216428518295288,3.2464284896850586,3.2228572368621826,719941600,2.7576229572296143
2007-04-16,3.267857074737549,3.2232143878936768,3.234642744064331,3.265357255935669,609033600,2.793987512588501
2007-04-17,3.296428680419922,3.203571319580078,3.2857143878936768,3.226785659790039,751920400,2.760983943939209
2007-04-18,3.244642972946167,3.200000047683716,3.2200000286102295,3.2285714149475098,464044000,2.762511968612671
2007-04-19,3.2589285373687744,3.208214282989502,3.221071481704712,3.223928689956665,425913600,2.7585396766662598
2007-04-20,3.2564284801483154,3.233928680419922,3.2460713386535645,3.2489285469055176,522779600,2.7799293994903564
2007-04-23,3.3499999046325684,3.265000104904175,3.271071434020996,3.3396427631378174,780290000,2.8575494289398193
2007-04-24,3.442500114440918,3.260714292526245,3.3557143211364746,3.3299999237060547,1055252800,2.8492989540100098
2007-04-25,3.4071428775787354,3.3499999046325684,3.3653571605682373,3.4053571224212646,1187144000,2.913778066635132
2007-04-26,3.6607143878936768,3.510714292526245,3.627857208251953,3.5299999713897705,1737778000,3.020427942276001
2007-04-27,3.5696427822113037,3.4889285564422607,3.5064284801483154,3.5685713291168213,699403600,3.0534307956695557
2007-04-30,3.607142925262451,3.559642791748047,3.5746428966522217,3.5642857551574707,616509600,3.049765110015869
2007-05-01,3.5839285850524902,3.5196428298950195,3.556785821914673,3.552500009536743,532523600,3.039680242538452
2007-05-02,3.5907142162323,3.552500009536743,3.5589284896850586,3.585357189178467,505145200,3.0677947998046875
2007-05-03,3.6232142448425293,3.5717856884002686,3.5975000858306885,3.585714340209961,576077600,3.0680994987487793
2007-05-04,3.6285715103149414,3.5892856121063232,3.5999999046325684,3.6003570556640625,381987200,3.0806288719177246
2007-05-07,3.726785659790039,3.6075000762939453,3.609999895095825,3.711428642272949,861557200,3.1756668090820312
2007-05-08,3.755357027053833,3.6935713291168213,3.695357084274292,3.752142906188965,783997200,3.210503101348877
2007-05-09,3.819999933242798,3.7460713386535645,3.7467856407165527,3.817142963409424,717757600,3.266120433807373
2007-05-10,3.8871428966522217,3.7828571796417236,3.8082141876220703,3.833571434020996,1197257600,3.2801778316497803
2007-05-11,3.8975000381469727,3.8135714530944824,3.8478572368621826,3.8835713863372803,653696400,3.322960615158081
2007-05-14,3.9285714626312256,3.8660714626312256,3.9149999618530273,3.905714273452759,651946400,3.3419065475463867
2007-05-15,3.9357142448425293,3.8028571605682373,3.9132142066955566,3.8399999141693115,954514400,3.2856781482696533
2007-05-16,3.8867857456207275,3.6935713291168213,3.8760714530944824,3.833571434020996,1126767600,3.2801778316497803
2007-05-17,3.9239284992218018,3.8267858028411865,3.8267858028411865,3.908571481704712,735291200,3.344351291656494
2007-05-18,3.9514286518096924,3.9203572273254395,3.9367856979370117,3.929285764694214,621345200,3.362074851989746
2007-05-21,4.016071319580078,3.9303572177886963,3.939642906188965,3.9992856979370117,639892400,3.421970844268799
2007-05-22,4.0625,4.000357151031494,4.017499923706055,4.054999828338623,572409600,3.469642162322998
2007-05-23,4.107142925262451,4.021071434020996,4.072143077850342,4.031785488128662,911374800,3.4497783184051514
2007-05-24,4.087857246398926,3.9417858123779297,4.028928756713867,3.953214168548584,887362000,3.3825490474700928
2007-05-25,4.063571453094482,3.982142925262451,4.0,4.057857036590576,632959600,3.472086191177368
2007-05-29,4.102142810821533,4.0246429443359375,4.087500095367432,4.08392858505249,645694000,3.494393825531006
2007-05-30,4.24571418762207,4.054642677307129,4.0821428298950195,4.241785526275635,1478444800,3.629464626312256
2007-05-31,4.363214492797852,4.269285678863525,4.288214206695557,4.328214168548584,1297066400,3.7034168243408203
2007-06-01,4.328214168548584,4.224642753601074,4.324999809265137,4.22857141494751,885262000,3.6181576251983643
2007-06-04,4.347499847412109,4.210714340209961,4.236785888671875,4.333214282989502,886673200,3.707693338394165
2007-06-05,4.381785869598389,4.3035712242126465,4.336071491241455,4.3810715675354,920785600,3.748642921447754
2007-06-06,4.430356979370117,4.3553571701049805,4.367856979370117,4.415714263916016,1112241200,3.7782857418060303
2007-06-07,4.557499885559082,4.3996429443359375,4.463928699493408,4.4310712814331055,1915079600,3.7914257049560547
2007-06-08,4.4939284324646,4.367499828338623,4.4935712814331055,4.446071624755859,1241682400,3.804260492324829
2007-06-11,4.505357265472412,4.269285678863525,4.5,4.292500019073486,1874258400,3.672856569290161
2007-06-12,4.346785545349121,4.2253570556640625,4.262499809265137,4.299285888671875,1426566400,3.6786646842956543
2007-06-13,4.328214168548584,4.121428489685059,4.326785564422607,4.1964287757873535,1721353200,3.5906546115875244
2007-06-14,4.266071319580078,4.1578569412231445,4.185714244842529,4.2410712242126465,973266000,3.628852128982544
2007-06-15,4.309642791748047,4.280714511871338,4.307857036590576,4.3035712242126465,811218800,3.682331085205078
2007-06-18,4.470714092254639,4.376428604125977,4.402857303619385,4.46750020980835,910604800,3.822596549987793
2007-06-19,4.4646430015563965,4.389642715454102,4.453214168548584,4.416428565979004,943026000,3.7788968086242676
2007-06-20,4.452142715454102,4.339285850524902,4.423928737640381,4.341071605682373,897512000,3.71441912651062
2007-06-21,4.438928604125977,4.311428546905518,4.346428394317627,4.425000190734863,867045200,3.7862305641174316
2007-06-22,4.444643020629883,4.37071418762207,4.423214435577393,4.392857074737549,631876000,3.758728265762329
2007-06-25,4.46750020980835,4.32357120513916,4.435357093811035,4.369285583496094,965403600,3.7385594844818115
2007-06-26,4.4285712242126465,4.239999771118164,4.427856922149658,4.273214340209961,1345005200,3.6563563346862793
2007-06-27,4.358571529388428,4.259285926818848,4.307499885559082,4.353214263916016,974696800,3.7248072624206543
2007-06-28,4.374642848968506,4.285714149475098,4.369999885559082,4.305714130401611,838143600,3.684164524078369
2007-06-29,4.4285712242126465,4.324642658233643,4.356071472167969,4.358571529388428,1137841600,3.729391574859619
2007-07-02,4.360357284545898,4.260714054107666,4.323214054107666,4.330714225769043,994862400,3.705554723739624
2007-07-03,4.550000190734863,4.339285850524902,4.357142925262451,4.541785717010498,1162481600,3.8861587047576904
2007-07-05,4.748928546905518,4.596071243286133,4.599999904632568,4.7410712242126465,1453051600,4.056674003601074
2007-07-06,4.762142658233643,4.657142639160156,4.754642963409424,4.724999904632568,874694800,4.042925834655762
2007-07-09,4.746428489685059,4.613571643829346,4.7278571128845215,4.6546430587768555,995820000,3.982722759246826
2007-07-10,4.8035712242126465,4.6003570556640625,4.6028571128845215,4.726785659790039,1255007600,4.044453144073486
2007-07-11,4.775000095367432,4.689642906188965,4.716785907745361,4.728214263916016,821772000,4.045673847198486
2007-07-12,4.794285774230957,4.728214263916016,4.780357360839844,4.788214206695557,704608800,4.097012519836426
2007-07-13,4.923214435577393,4.804285526275635,4.822500228881836,4.918928623199463,907606000,4.208858489990234
2007-07-16,4.999285697937012,4.910714149475098,4.942500114440918,4.932142734527588,936112800,4.220165729522705
2007-07-17,4.985714435577393,4.910714149475098,4.939285755157471,4.961071491241455,709959600,4.244917392730713
2007-07-18,4.944285869598389,4.858571529388428,4.935357093811035,4.932857036590576,756856800,4.220776081085205
2007-07-19,5.028928756713867,4.987500190734863,5.010714054107666,5.0,732891600,4.278228282928467
2007-07-20,5.149285793304443,5.0,5.058928489685059,5.1339287757873535,1167773600,4.392822742462158
2007-07-23,5.186428546905518,5.033214092254639,5.118214130401611,5.132143020629883,1036490000,4.391294002532959
2007-07-24,5.035714149475098,4.79107141494751,4.960000038146973,4.817500114440918,1795292800,4.122071266174316
2007-07-25,4.9414286613464355,4.8214287757873535,4.905357360839844,4.9021430015563965,1496182800,4.194496154785156
2007-07-26,5.3035712242126465,4.891428470611572,5.211071491241455,5.214285850524902,2186629200,4.461578369140625
2007-07-27,5.3185715675354,5.135000228881836,5.221071243286133,5.137499809265137,1161098400,4.395877361297607
2007-07-30,5.194643020629883,4.98464298248291,5.1546430587768555,5.051071643829346,1106988400,4.321926593780518
2007-07-31,5.124285697937012,4.697143077850342,5.106071472167969,4.705714225769043,1762392800,4.026422023773193
2007-08-01,4.835000038146973,4.563214302062988,4.772857189178467,4.8214287757873535,1750156800,4.125434398651123
2007-08-02,4.891428470611572,4.79107141494751,4.880357265472412,4.874642848968506,852644800,4.170964241027832
2007-08-03,4.8553571701049805,4.6964287757873535,4.830714225769043,4.70892858505249,679187600,4.029172897338867
2007-08-06,4.831071376800537,4.5821428298950195,4.746428489685059,4.830357074737549,925170400,4.1330718994140625
2007-08-07,4.901428699493408,4.736785888671875,4.819285869598389,4.822500228881836,949936400,4.126350402832031
2007-08-08,4.887856960296631,4.714285850524902,4.884285926818848,4.786071300506592,808096800,4.095180511474609
2007-08-09,4.75,4.46750020980835,4.682499885559082,4.513928413391113,1125395600,3.862321615219116
2007-08-10,4.5625,4.296428680419922,4.3971428871154785,4.464285850524902,1410749200,3.8198440074920654
2007-08-13,4.619642734527588,4.517857074737549,4.582857131958008,4.563928604125977,752911600,3.905104398727417
2007-08-14,4.5821428298950195,4.418214321136475,4.581785678863525,4.429642677307129,739006800,3.7902028560638428
2007-08-15,4.459285736083984,4.273214340209961,4.383571624755859,4.282142639160156,992852000,3.6639955043792725
2007-08-16,4.232142925262451,3.9864284992218018,4.178928375244141,4.180356979370117,1866690000,3.5769031047821045
2007-08-17,4.410714149475098,4.279285907745361,4.357500076293945,4.359285831451416,1195062400,3.7300026416778564
2007-08-20,4.4464287757873535,4.3035712242126465,4.42714262008667,4.364999771118164,803317200,3.7348923683166504
2007-08-21,4.605714321136475,4.3214287757873535,4.36464262008667,4.5560712814331055,1303047200,3.8983802795410156
2007-08-22,4.7410712242126465,4.6546430587768555,4.686428546905518,4.732500076293945,1061765600,4.049342155456543
2007-08-23,4.762142658233643,4.634285926818848,4.753214359283447,4.6810712814331055,866838000,4.005337238311768
2007-08-24,4.8346428871154785,4.63607120513916,4.66178560256958,4.8321428298950195,911834000,4.1346001625061035
2007-08-27,4.809285640716553,4.717857360839844,4.763928413391113,4.723214149475098,707439600,4.0413970947265625
2007-08-28,4.728928565979004,4.522500038146973,4.678214073181152,4.529285907745361,1179365600,3.8754615783691406
2007-08-29,4.792142868041992,4.626428604125977,4.638571262359619,4.788571357727051,1166860800,4.097320556640625
2007-08-30,4.9375,4.724999904632568,4.738214492797852,4.8660712242126465,1435582400,4.163631439208984
2007-08-31,4.987500190734863,4.90749979019165,4.981785774230957,4.945714473724365,876887200,4.231778144836426
2007-09-04,5.2046427726745605,4.994285583496094,4.997857093811035,5.148571491241455,1316842800,4.405352592468262
2007-09-05,5.208571434020996,4.860714435577393,5.177499771118164,4.884285926818848,2328222400,4.17921781539917
2007-09-06,4.913214206695557,4.73964262008667,4.841428756713867,4.821785926818848,1901261600,4.125738620758057
2007-09-07,4.724999904632568,4.642857074737549,4.7146430015563965,4.706071376800537,1430576000,4.026729106903076
2007-09-10,4.929999828338623,4.783928394317627,4.892499923706055,4.882500171661377,1487838800,4.177688121795654
2007-09-11,4.939285755157471,4.776785850524902,4.925000190734863,4.838928699493408,971885600,4.140407085418701
2007-09-12,4.97857141494751,4.848214149475098,4.856785774230957,4.887499809265137,1022770000,4.181966781616211
2007-09-13,4.964285850524902,4.880357265472412,4.958214282989502,4.900000095367432,656163200,4.192662239074707
2007-09-14,4.963571548461914,4.864285945892334,4.877500057220459,4.957499980926514,607320000,4.241861820220947
2007-09-17,5.021071434020996,4.914285659790039,4.963928699493408,4.943214416503906,793371600,4.22963809967041
2007-09-18,5.101785659790039,4.922500133514404,4.966428756713867,5.0328569412231445,1064089600,4.30634069442749
2007-09-19,5.112857341766357,4.97857141494751,5.1078572273254395,5.027500152587891,1026880400,4.3017578125
2007-09-20,5.063928604125977,4.975714206695557,5.005357265472412,5.01107120513916,691840800,4.287698745727539
2007-09-21,5.16607141494751,5.01107120513916,5.040714263916016,5.148214340209961,1138880400,4.405045509338379
2007-09-24,5.351785659790039,5.237500190734863,5.240356922149658,5.295714378356934,1052161600,4.531252384185791
2007-09-25,5.472142696380615,5.2435712814331055,5.244285583496094,5.470714092254639,1192550800,4.680992126464844
2007-09-26,5.535714149475098,5.401785850524902,5.516785621643066,5.456071376800537,975268000,4.668461322784424
2007-09-27,5.518571376800537,5.440000057220459,5.491785526275635,5.517857074737549,658198800,4.721329689025879
2007-09-28,5.52142858505249,5.455357074737549,5.480000019073486,5.481071472167969,615101200,4.689852237701416
2007-10-01,5.621785640716553,5.461785793304443,5.522500038146973,5.583571434020996,837068400,4.777557849884033
2007-10-02,5.663928508758545,5.567500114440918,5.591071605682373,5.658928394317627,792069600,4.842035293579102
2007-10-03,5.684999942779541,5.607500076293945,5.635000228881836,5.639999866485596,692518400,4.825838088989258
2007-10-04,5.645714282989502,5.482142925262451,5.642857074737549,5.579999923706055,656958400,4.774501323699951
2007-10-05,5.770714282989502,5.632143020629883,5.656071662902832,5.766071319580078,943471200,4.933711528778076
2007-10-08,5.996785640716553,5.820357322692871,5.838928699493408,5.996785640716553,835928800,5.131123065948486
2007-10-09,6.111071586608887,5.95285701751709,6.078571319580078,5.994999885559082,1104286400,5.129594326019287
2007-10-10,5.99571418762207,5.914285659790039,5.983928680419922,5.956785678863525,667590000,5.09689474105835
2007-10-11,6.138571262359619,5.471785545349121,6.053214073181152,5.793928623199463,1643992000,4.957548141479492
2007-10-12,5.97428560256958,5.778571605682373,5.821785926818848,5.973214149475098,988176000,5.110951900482178
2007-10-15,6.0560712814331055,5.839285850524902,5.999285697937012,5.963571548461914,1077930000,5.102702617645264
2007-10-16,6.07785701751709,5.898214340209961,5.912142753601074,6.0564284324646,1067830400,5.182154655456543
